Psi_i_A,0.005
Psi_i_0,0.0
Psi_i_1,0.0
Psi_i_0d,0.0
Psi_i_1d,0.0
Psi_i_1s,0.0
Psi_e_A,0.0
Psi_e_0,0.0
Psi_e_1,0.0
Psi_e_0d,0.0
Psi_e_1d,0.0
Psi_e_1s,0.0
BAC,0.0
LOC,0.0
MWC01,0.0
MWC02,0.0
MWC03,0.0
MWC04,0.0
MWC05,0.0
MWC06,0.0
MWC07,0.0
MWC08,0.0
MWC09,0.0
MWC10,0.0
SRW02,0.0
SRW03,0.0
SRW04,0.0
SRW05,0.0
SRW06,0.0
SRW07,0.0
SRW08,0.0
SRW09,0.0
SRW10,0.0
MPC01,0.0
MPC02,0.0
MPC03,0.0
MPC04,0.0
MPC05,0.0
MPC06,0.0
MPC07,0.0
MPC08,0.0
MPC09,0.0
MPC10,0.0
piPC01,0.0
piPC02,0.0
piPC03,0.0
piPC04,0.0
piPC05,0.0
piPC06,0.0
piPC07,0.0
piPC08,0.0
piPC09,0.0
piPC10,0.0
TWC,0.0
TPC,0.0
piID,0.0
PCR,0.0
PCD,0.0
CID.1,0.0
BID,0.0
X0,0.0
X1,0.0
X2,0.0
X3,0.0
X4,0.0
X5,0.0
X0A,0.0
X1A,0.0
X2A,0.0
X3A,0.0
X4A,0.0
X5A,0.05
X0v,0.0
X1v,0.0
X2v,0.0
X3v,0.0
X4v,0.0
X5v,0.0
X0Av,0.0
X1Av,0.0
X2Av,0.0
X3Av,0.0
X4Av,0.0
X5Av,0.0
X0sol,0.0
X1sol,0.0
X2sol,0.0
X3sol,0.0
X4sol,0.0
X5sol,0.0
XMOD,0.0
RDCHI,0.0
RDSQ,0.0
X1Kup,0.0
X1Mad,0.0
X1Per,0.0
X1MulPer,0.0
ISIZ,0.0
IAC,0.0
AAC,0.52
IDE,0.0
IDM,0.0
IDDE,0.0
IDDM,0.0
IDET,0.0
IDMT,0.0
IVDE,0.0
IVDM,0.0
S0K,0.0
HVcpx,0.0
HDcpx,0.0
Uindex,0.0
Vindex,0.0
Xindex,0.0
Yindex,0.0
IC0,0.235
IC1,0.04
IC2,0.015
IC3,0.0
IC4,0.0
IC5,0.0
TIC0,0.0
TIC1,0.0
TIC2,0.0
TIC3,0.0
TIC4,0.0
TIC5,0.0
SIC0,0.005
SIC1,0.005
SIC2,0.1
SIC3,0.0
SIC4,0.0
SIC5,0.0
CIC0,0.0
CIC1,0.0
CIC2,0.0
CIC3,0.0
CIC4,0.0
CIC5,0.0
BIC0,0.005
BIC1,0.015
BIC2,0.27
BIC3,0.02
BIC4,0.0
BIC5,0.0
J_A,0.0
SpPos_A,0.0
SpPosA_A,0.0
SpPosLog_A,0.0
SpMax_A,0.0
SpMaxA_A,0.0
SpDiam_A,0.0
SpAD_A,0.0
SpMAD_A,0.0
Ho_A,0.0
EE_A,0.0
VE1_A,0.0
VE2_A,0.0
VE3_A,0.0
VR1_A,0.0
VR2_A,0.0
VR3_A,0.0
Wi_D,0.0
WiA_D,0.0
AVS_D,0.0
H_D,0.0
Chi_D,0.0
ChiA_D,0.0
J_D,0.0
HyWi_D,0.0
SpPos_D,0.0
SpPosA_D,0.0
SpPosLog_D,0.0
SpMax_D,0.0
SpMaxA_D,0.0
SpDiam_D,0.0
SpAD_D,0.0
SpMAD_D,0.0
Ho_D,0.0
EE_D,0.0
SM2_D,0.0
SM3_D,0.0
SM4_D,0.0
SM5_D,0.0
SM6_D,0.0
VE1_D,0.0
VE2_D,0.0
VE3_D,0.0
VR1_D,0.0
VR2_D,0.0
VR3_D,0.0
QW_L,0.0
TI1_L,0.0
TI2_L,0.0
STN_L,0.0
SpPos_L,0.0
SpPosA_L,0.0
SpPosLog_L,0.0
SpMax_L,0.0
SpMaxA_L,0.0
SpDiam_L,0.0
SpAD_L,0.0
SpMAD_L,0.0
Ho_L,0.0
EE_L,0.0
SM2_L,0.0
SM3_L,0.0
SM4_L,0.0
SM5_L,0.0
SM6_L,0.0
VE1_L,0.0
VE2_L,0.0
VE3_L,0.0
VR1_L,0.0
VR2_L,0.0
VR3_L,0.0
AVS_X,0.0
H_X,0.0
Chi_X,0.0
ChiA_X,0.0
J_X,0.0
HyWi_X,0.0
SpPos_X,0.0
SpPosA_X,0.0
SpPosLog_X,0.0
SpMax_X,0.0
SpMaxA_X,0.0
SpDiam_X,0.0
SpAD_X,0.0
SpMAD_X,0.0
Ho_X,0.0
EE_X,0.0
SM2_X,0.0
SM3_X,0.0
SM4_X,0.0
SM5_X,0.0
SM6_X,0.0
VE1_X,0.0
VE2_X,0.0
VE3_X,0.0
VR1_X,0.0
VR2_X,0.0
VR3_X,0.0
Wi_H2,0.0
WiA_H2,0.0
AVS_H2,0.0
Chi_H2,0.0
ChiA_H2,0.0
J_H2,0.0
HyWi_H2,0.0
SpPos_H2,0.0
SpPosA_H2,0.0
SpPosLog_H2,0.0
SpMax_H2,0.0
SpMaxA_H2,0.0
SpDiam_H2,0.0
SpAD_H2,0.0
SpMAD_H2,0.0
Ho_H2,0.0
EE_H2,0.0
SM2_H2,0.0
SM3_H2,0.0
SM4_H2,0.0
SM5_H2,0.0
SM6_H2,0.0
VE1_H2,0.0
VE2_H2,0.0
VE3_H2,0.0
VR1_H2,0.0
VR2_H2,0.0
VR3_H2,0.0
Wi_Dt,0.0
WiA_Dt,0.0
AVS_Dt,0.0
H_Dt,0.0
Chi_Dt,0.0
ChiA_Dt,0.0
J_Dt,0.0
HyWi_Dt,0.0
SpPos_Dt,0.0
SpPosA_Dt,0.0
SpPosLog_Dt,0.0
SpMax_Dt,0.0
SpMaxA_Dt,0.0
SpDiam_Dt,0.0
SpAD_Dt,0.0
SpMAD_Dt,0.0
Ho_Dt,0.0
EE_Dt,0.0
SM2_Dt,0.0
SM3_Dt,0.0
SM4_Dt,0.0
SM5_Dt,0.0
SM6_Dt,0.0
VE1_Dt,0.0
VE2_Dt,0.0
VE3_Dt,0.0
VR1_Dt,0.0
VR2_Dt,0.0
VR3_Dt,0.0
Wi_D/Dt,0.0
WiA_D/Dt,0.0
AVS_D/Dt,0.0
H_D/Dt,0.0
Chi_D/Dt,0.0
ChiA_D/Dt,0.0
J_D/Dt,0.0
HyWi_D/Dt,0.0
SpPos_D/Dt,0.0
SpPosA_D/Dt,0.0
SpPosLog_D/Dt,0.0
SpMax_D/Dt,0.0
SpMaxA_D/Dt,0.0
SpDiam_D/Dt,0.0
SpAD_D/Dt,0.0
SpMAD_D/Dt,0.0
Ho_D/Dt,0.0
EE_D/Dt,0.0
SM2_D/Dt,0.0
SM3_D/Dt,0.0
SM4_D/Dt,0.0
SM5_D/Dt,0.0
SM6_D/Dt,0.0
VE1_D/Dt,0.0
VE2_D/Dt,0.0
VE3_D/Dt,0.0
VR1_D/Dt,0.0
VR2_D/Dt,0.0
VR3_D/Dt,0.0
Wi_Dz(Z),0.0
WiA_Dz(Z),0.0
AVS_Dz(Z),0.0
H_Dz(Z),0.0
Chi_Dz(Z),0.0
ChiA_Dz(Z),0.0
J_Dz(Z),0.0
HyWi_Dz(Z),0.0
SpAbs_Dz(Z),0.0
SpPos_Dz(Z),0.0
SpPosA_Dz(Z),0.0
SpPosLog_Dz(Z),0.0
SpMax_Dz(Z),0.0
SpMaxA_Dz(Z),0.0
SpDiam_Dz(Z),0.0
SpAD_Dz(Z),0.0
SpMAD_Dz(Z),0.0
Ho_Dz(Z),0.0
EE_Dz(Z),0.0
SM1_Dz(Z),0.185
SM2_Dz(Z),0.0
SM3_Dz(Z),0.0
SM4_Dz(Z),0.0
SM5_Dz(Z),0.0
SM6_Dz(Z),0.0
VE1_Dz(Z),0.0
VE2_Dz(Z),0.0
VE3_Dz(Z),0.0
VR1_Dz(Z),0.0
VR2_Dz(Z),0.0
VR3_Dz(Z),0.0
Wi_Dz(m),0.0
WiA_Dz(m),0.0
AVS_Dz(m),0.0
H_Dz(m),0.0
Chi_Dz(m),0.0
ChiA_Dz(m),0.0
J_Dz(m),0.0
HyWi_Dz(m),0.0
SpAbs_Dz(m),0.0
SpPos_Dz(m),0.0
SpPosA_Dz(m),0.0
SpPosLog_Dz(m),0.0
SpMax_Dz(m),0.0
SpMaxA_Dz(m),0.0
SpDiam_Dz(m),0.0
SpAD_Dz(m),0.0
SpMAD_Dz(m),0.0
Ho_Dz(m),0.0
EE_Dz(m),0.0
SM1_Dz(m),0.12
SM2_Dz(m),0.0
SM3_Dz(m),0.0
SM4_Dz(m),0.0
SM5_Dz(m),0.0
SM6_Dz(m),0.0
VE1_Dz(m),0.0
VE2_Dz(m),0.0
VE3_Dz(m),0.0
VR1_Dz(m),0.0
VR2_Dz(m),0.0
VR3_Dz(m),0.0
Wi_Dz(v),0.0
WiA_Dz(v),0.0
AVS_Dz(v),0.0
H_Dz(v),0.0
Chi_Dz(v),0.0
ChiA_Dz(v),0.0
J_Dz(v),0.0
HyWi_Dz(v),0.0
SpAbs_Dz(v),0.0
SpPos_Dz(v),0.0
SpPosA_Dz(v),0.0
SpPosLog_Dz(v),0.0
SpMax_Dz(v),0.0
SpMaxA_Dz(v),0.0
SpDiam_Dz(v),0.0
SpAD_Dz(v),0.0
SpMAD_Dz(v),0.0
Ho_Dz(v),0.0
EE_Dz(v),0.0
SM1_Dz(v),0.005
SM2_Dz(v),0.0
SM3_Dz(v),0.0
SM4_Dz(v),0.0
SM5_Dz(v),0.0
SM6_Dz(v),0.0
VE1_Dz(v),0.0
VE2_Dz(v),0.0
VE3_Dz(v),0.0
VR1_Dz(v),0.0
VR2_Dz(v),0.0
VR3_Dz(v),0.0
Wi_Dz(e),0.0
WiA_Dz(e),0.0
AVS_Dz(e),0.0
H_Dz(e),0.0
Chi_Dz(e),0.0
ChiA_Dz(e),0.0
J_Dz(e),0.0
HyWi_Dz(e),0.0
SpAbs_Dz(e),0.0
SpPos_Dz(e),0.0
SpPosA_Dz(e),0.0
SpPosLog_Dz(e),0.0
SpMax_Dz(e),0.0
SpMaxA_Dz(e),0.0
SpDiam_Dz(e),0.0
SpAD_Dz(e),0.0
SpMAD_Dz(e),0.0
Ho_Dz(e),0.0
EE_Dz(e),0.0
SM1_Dz(e),0.015
SM2_Dz(e),0.0
SM3_Dz(e),0.0
SM4_Dz(e),0.0
SM5_Dz(e),0.0
SM6_Dz(e),0.0
VE1_Dz(e),0.0
VE2_Dz(e),0.0
VE3_Dz(e),0.0
VR1_Dz(e),0.0
VR2_Dz(e),0.0
VR3_Dz(e),0.0
Wi_Dz(p),0.0
WiA_Dz(p),0.0
AVS_Dz(p),0.0
H_Dz(p),0.0
Chi_Dz(p),0.0
ChiA_Dz(p),0.0
J_Dz(p),0.0
HyWi_Dz(p),0.0
SpAbs_Dz(p),0.0
SpPos_Dz(p),0.0
SpPosA_Dz(p),0.0
SpPosLog_Dz(p),0.0
SpMax_Dz(p),0.0
SpMaxA_Dz(p),0.0
SpDiam_Dz(p),0.0
SpAD_Dz(p),0.0
SpMAD_Dz(p),0.0
Ho_Dz(p),0.0
EE_Dz(p),0.0
SM1_Dz(p),0.0
SM2_Dz(p),0.0
SM3_Dz(p),0.0
SM4_Dz(p),0.0
SM5_Dz(p),0.0
SM6_Dz(p),0.0
VE1_Dz(p),0.0
VE2_Dz(p),0.0
VE3_Dz(p),0.0
VR1_Dz(p),0.0
VR2_Dz(p),0.0
VR3_Dz(p),0.0
Wi_Dz(i),0.0
WiA_Dz(i),0.0
AVS_Dz(i),0.0
H_Dz(i),0.0
Chi_Dz(i),0.0
ChiA_Dz(i),0.0
J_Dz(i),0.0
HyWi_Dz(i),0.0
SpAbs_Dz(i),0.0
SpPos_Dz(i),0.0
SpPosA_Dz(i),0.0
SpPosLog_Dz(i),0.0
SpMax_Dz(i),0.0
SpMaxA_Dz(i),0.0
SpDiam_Dz(i),0.0
SpAD_Dz(i),0.0
SpMAD_Dz(i),0.0
Ho_Dz(i),0.0
EE_Dz(i),0.0
SM1_Dz(i),0.0
SM2_Dz(i),0.0
SM3_Dz(i),0.0
SM4_Dz(i),0.0
SM5_Dz(i),0.0
SM6_Dz(i),0.0
VE1_Dz(i),0.0
VE2_Dz(i),0.0
VE3_Dz(i),0.0
VR1_Dz(i),0.0
VR2_Dz(i),0.0
VR3_Dz(i),0.0
Wi_B(m),0.0
WiA_B(m),0.0
AVS_B(m),0.0
Chi_B(m),0.0
ChiA_B(m),0.0
J_B(m),0.0
HyWi_B(m),0.0
SpAbs_B(m),0.0
SpPos_B(m),0.0
SpPosA_B(m),0.0
SpPosLog_B(m),0.0
SpMax_B(m),0.0
SpMaxA_B(m),0.0
SpDiam_B(m),0.0
SpAD_B(m),0.0
SpMAD_B(m),0.0
Ho_B(m),0.0
EE_B(m),0.0
SM1_B(m),0.0
SM2_B(m),0.0
SM3_B(m),0.0
SM4_B(m),0.0
SM5_B(m),0.0
SM6_B(m),0.0
VE1_B(m),0.0
VE2_B(m),0.0
VE3_B(m),0.0
VR1_B(m),0.0
VR2_B(m),0.0
VR3_B(m),0.0
Wi_B(v),0.0
WiA_B(v),0.0
AVS_B(v),0.0
Chi_B(v),0.0
ChiA_B(v),0.0
J_B(v),0.0
HyWi_B(v),0.0
SpAbs_B(v),0.0
SpPos_B(v),0.0
SpPosA_B(v),0.0
SpPosLog_B(v),0.0
SpMax_B(v),0.0
SpMaxA_B(v),0.0
SpDiam_B(v),0.0
SpAD_B(v),0.0
SpMAD_B(v),0.0
Ho_B(v),0.0
EE_B(v),0.0
SM1_B(v),0.0
SM2_B(v),0.0
SM3_B(v),0.0
SM4_B(v),0.0
SM5_B(v),0.0
SM6_B(v),0.0
VE1_B(v),0.0
VE2_B(v),0.0
VE3_B(v),0.0
VR1_B(v),0.0
VR2_B(v),0.0
VR3_B(v),0.0
Wi_B(e),0.0
WiA_B(e),0.0
AVS_B(e),0.0
Chi_B(e),0.0
ChiA_B(e),0.0
J_B(e),0.0
HyWi_B(e),0.0
SpAbs_B(e),0.0
SpPos_B(e),0.0
SpPosA_B(e),0.0
SpPosLog_B(e),0.0
SpMax_B(e),0.0
SpMaxA_B(e),0.0
SpDiam_B(e),0.0
SpAD_B(e),0.0
SpMAD_B(e),0.0
Ho_B(e),0.0
EE_B(e),0.0
SM1_B(e),0.0
SM2_B(e),0.0
SM3_B(e),0.0
SM4_B(e),0.0
SM5_B(e),0.0
SM6_B(e),0.0
VE1_B(e),0.0
VE2_B(e),0.0
VE3_B(e),0.0
VR1_B(e),0.0
VR2_B(e),0.0
VR3_B(e),0.0
Wi_B(p),0.0
WiA_B(p),0.0
AVS_B(p),0.0
Chi_B(p),0.0
ChiA_B(p),0.0
J_B(p),0.0
HyWi_B(p),0.0
SpAbs_B(p),0.0
SpPos_B(p),0.0
SpPosA_B(p),0.0
SpPosLog_B(p),0.0
SpMax_B(p),0.0
SpMaxA_B(p),0.0
SpDiam_B(p),0.0
SpAD_B(p),0.0
SpMAD_B(p),0.0
Ho_B(p),0.0
EE_B(p),0.0
SM1_B(p),0.0
SM2_B(p),0.0
SM3_B(p),0.0
SM4_B(p),0.0
SM5_B(p),0.0
SM6_B(p),0.0
VE1_B(p),0.0
VE2_B(p),0.0
VE3_B(p),0.0
VR1_B(p),0.0
VR2_B(p),0.0
VR3_B(p),0.0
Wi_B(i),0.0
WiA_B(i),0.0
AVS_B(i),0.0
Chi_B(i),0.0
ChiA_B(i),0.0
J_B(i),0.0
HyWi_B(i),0.0
SpAbs_B(i),0.0
SpPos_B(i),0.0
SpPosA_B(i),0.0
SpPosLog_B(i),0.0
SpMax_B(i),0.0
SpMaxA_B(i),0.0
SpDiam_B(i),0.0
SpAD_B(i),0.0
SpMAD_B(i),0.0
Ho_B(i),0.0
EE_B(i),0.0
SM1_B(i),0.0
SM2_B(i),0.0
SM3_B(i),0.0
SM4_B(i),0.0
SM5_B(i),0.0
SM6_B(i),0.0
VE1_B(i),0.0
VE2_B(i),0.0
VE3_B(i),0.0
VR1_B(i),0.0
VR2_B(i),0.0
VR3_B(i),0.0
Wi_B(s),0.0
WiA_B(s),0.0
AVS_B(s),0.0
Chi_B(s),0.0
ChiA_B(s),0.0
J_B(s),0.0
HyWi_B(s),0.0
SpAbs_B(s),0.0
SpPos_B(s),0.0
SpPosA_B(s),0.0
SpPosLog_B(s),0.0
SpMax_B(s),0.0
SpMaxA_B(s),0.0
SpDiam_B(s),0.0
SpAD_B(s),0.0
SpMAD_B(s),0.0
Ho_B(s),0.0
EE_B(s),0.0
SM1_B(s),0.0
SM2_B(s),0.0
SM3_B(s),0.0
SM4_B(s),0.0
SM5_B(s),0.0
SM6_B(s),0.0
VE1_B(s),0.0
VE2_B(s),0.0
VE3_B(s),0.0
VR1_B(s),0.0
VR2_B(s),0.0
VR3_B(s),0.0
ATS1m,0.0
ATS2m,0.0
ATS3m,0.0
ATS4m,0.0
ATS5m,0.0
ATS6m,0.0
ATS7m,0.0
ATS8m,0.01
ATS1v,0.0
ATS2v,0.0
ATS3v,0.0
ATS4v,0.0
ATS5v,0.0
ATS6v,0.0
ATS7v,0.0
ATS8v,0.0
ATS1e,0.0
ATS2e,0.0
ATS3e,0.0
ATS4e,0.0
ATS5e,0.0
ATS6e,0.0
ATS7e,0.0
ATS8e,0.0
ATS1p,0.0
ATS2p,0.0
ATS3p,0.0
ATS4p,0.0
ATS5p,0.0
ATS6p,0.0
ATS7p,0.0
ATS8p,0.0
ATS1i,0.0
ATS2i,0.0
ATS3i,0.0
ATS4i,0.0
ATS5i,0.0
ATS6i,0.0
ATS7i,0.0
ATS8i,0.0
ATS1s,0.0
ATS2s,0.0
ATS3s,0.0
ATS4s,0.0
ATS5s,0.0
ATS6s,0.0
ATS7s,0.0
ATS8s,0.0
ATSC1m,0.0
ATSC2m,0.0
ATSC3m,0.0
ATSC4m,0.0
ATSC5m,0.0
ATSC6m,0.0
ATSC7m,0.0
ATSC8m,0.0
ATSC1v,0.0
ATSC2v,0.0
ATSC3v,0.0
ATSC4v,0.0
ATSC5v,0.0
ATSC6v,0.0
ATSC7v,0.0
ATSC8v,0.0
ATSC1e,0.0
ATSC2e,0.005
ATSC3e,0.0
ATSC4e,0.0
ATSC5e,0.0
ATSC6e,0.005
ATSC7e,0.005
ATSC8e,0.0
ATSC1p,0.0
ATSC2p,0.0
ATSC3p,0.0
ATSC4p,0.0
ATSC5p,0.0
ATSC6p,0.0
ATSC7p,0.0
ATSC8p,0.0
ATSC1i,0.0
ATSC2i,0.0
ATSC3i,0.0
ATSC4i,0.0
ATSC5i,0.0
ATSC6i,0.0
ATSC7i,0.0
ATSC8i,0.0
ATSC1s,0.0
ATSC2s,0.0
ATSC3s,0.0
ATSC4s,0.0
ATSC5s,0.0
ATSC6s,0.0
ATSC7s,0.005
ATSC8s,0.0
MATS1m,0.0
MATS2m,0.0
MATS3m,0.0
MATS4m,0.0
MATS5m,0.0
MATS6m,0.0
MATS7m,0.0
MATS8m,0.085
MATS1v,0.0
MATS2v,0.0
MATS3v,0.0
MATS4v,0.0
MATS5v,0.0
MATS6v,0.015
MATS7v,0.0
MATS8v,0.01
MATS1e,0.0
MATS2e,0.0
MATS3e,0.0
MATS4e,0.05
MATS5e,0.0
MATS6e,0.0
MATS7e,0.18
MATS8e,0.41
MATS1p,0.0
MATS2p,0.0
MATS3p,0.0
MATS4p,0.0
MATS5p,0.0
MATS6p,0.0
MATS7p,0.0
MATS8p,0.0
MATS1i,0.0
MATS2i,0.0
MATS3i,0.0
MATS4i,0.0
MATS5i,0.0
MATS6i,0.0
MATS7i,0.0
MATS8i,0.0
MATS1s,0.0
MATS2s,0.0
MATS3s,0.0
MATS4s,0.095
MATS5s,0.0
MATS6s,0.0
MATS7s,0.025
MATS8s,0.015
GATS1m,0.0
GATS2m,0.0
GATS3m,0.0
GATS4m,0.0
GATS5m,0.0
GATS6m,0.0
GATS7m,0.0
GATS8m,0.02
GATS1v,0.0
GATS2v,0.0
GATS3v,0.0
GATS4v,0.0
GATS5v,0.0
GATS6v,0.0
GATS7v,0.0
GATS8v,0.065
GATS1e,0.0
GATS2e,0.0
GATS3e,0.0
GATS4e,0.06
GATS5e,0.0
GATS6e,0.065
GATS7e,0.23
GATS8e,0.32
GATS1p,0.0
GATS2p,0.0
GATS3p,0.0
GATS4p,0.0
GATS5p,0.03
GATS6p,0.0
GATS7p,0.0
GATS8p,0.0
GATS1i,0.0
GATS2i,0.0
GATS3i,0.0
GATS4i,0.0
GATS5i,0.0
GATS6i,0.0
GATS7i,0.0
GATS8i,0.01
GATS1s,0.0
GATS2s,0.0
GATS3s,0.0
GATS4s,0.0
GATS5s,0.0
GATS6s,0.0
GATS7s,0.01
GATS8s,0.06
GGI1,0.0
GGI2,0.0
GGI3,0.0
GGI4,0.0
GGI5,0.0
GGI6,0.0
GGI7,0.005
GGI8,0.0
GGI9,0.0
GGI10,0.0
JGI1,0.0
JGI2,0.0
JGI3,0.0
JGI4,0.22
JGI5,0.0
JGI6,0.13
JGI7,0.03
JGI8,0.0
JGI9,0.0
JGI10,0.0
JGT,0.0
SpMax1_Bh(m),0.0
SpMax2_Bh(m),0.025
SpMax3_Bh(m),0.0
SpMax4_Bh(m),0.0
SpMax5_Bh(m),0.0
SpMax6_Bh(m),0.0
SpMax7_Bh(m),0.0
SpMax8_Bh(m),0.0
SpMax1_Bh(v),0.0
SpMax2_Bh(v),0.0
SpMax3_Bh(v),0.0
SpMax4_Bh(v),0.0
SpMax5_Bh(v),0.0
SpMax6_Bh(v),0.0
SpMax7_Bh(v),0.0
SpMax8_Bh(v),0.0
SpMax1_Bh(e),0.0
SpMax2_Bh(e),0.0
SpMax3_Bh(e),0.0
SpMax4_Bh(e),0.0
SpMax5_Bh(e),0.0
SpMax6_Bh(e),0.0
SpMax7_Bh(e),0.0
SpMax8_Bh(e),0.0
SpMax1_Bh(p),0.0
SpMax2_Bh(p),0.0
SpMax3_Bh(p),0.0
SpMax4_Bh(p),0.0
SpMax5_Bh(p),0.0
SpMax6_Bh(p),0.0
SpMax7_Bh(p),0.0
SpMax8_Bh(p),0.0
SpMax1_Bh(i),0.0
SpMax2_Bh(i),0.0
SpMax3_Bh(i),0.0
SpMax4_Bh(i),0.0
SpMax5_Bh(i),0.0
SpMax6_Bh(i),0.0
SpMax7_Bh(i),0.0
SpMax8_Bh(i),0.0
SpMax1_Bh(s),0.0
SpMax2_Bh(s),0.235
SpMax3_Bh(s),0.0
SpMax4_Bh(s),0.0
SpMax5_Bh(s),0.0
SpMax6_Bh(s),0.0
SpMax7_Bh(s),0.0
SpMax8_Bh(s),0.0
SpMin1_Bh(m),0.0
SpMin2_Bh(m),0.0
SpMin3_Bh(m),0.0
SpMin4_Bh(m),0.0
SpMin5_Bh(m),0.0
SpMin6_Bh(m),0.0
SpMin7_Bh(m),0.0
SpMin8_Bh(m),0.0
SpMin1_Bh(v),0.0
SpMin2_Bh(v),0.0
SpMin3_Bh(v),0.0
SpMin4_Bh(v),0.0
SpMin5_Bh(v),0.0
SpMin6_Bh(v),0.0
SpMin7_Bh(v),0.0
SpMin8_Bh(v),0.0
SpMin1_Bh(e),0.0
SpMin2_Bh(e),0.0
SpMin3_Bh(e),0.0
SpMin4_Bh(e),0.0
SpMin5_Bh(e),0.0
SpMin6_Bh(e),0.0
SpMin7_Bh(e),0.0
SpMin8_Bh(e),0.0
SpMin1_Bh(p),0.0
SpMin2_Bh(p),0.0
SpMin3_Bh(p),0.0
SpMin4_Bh(p),0.0
SpMin5_Bh(p),0.0
SpMin6_Bh(p),0.0
SpMin7_Bh(p),0.0
SpMin8_Bh(p),0.0
SpMin1_Bh(i),0.0
SpMin2_Bh(i),0.0
SpMin3_Bh(i),0.0
SpMin4_Bh(i),0.0
SpMin5_Bh(i),0.0
SpMin6_Bh(i),0.0
SpMin7_Bh(i),0.0
SpMin8_Bh(i),0.0
SpMin1_Bh(s),0.0
SpMin2_Bh(s),0.0
SpMin3_Bh(s),0.0
SpMin4_Bh(s),0.0
SpMin5_Bh(s),0.0
SpMin6_Bh(s),0.0
SpMin7_Bh(s),0.0
SpMin8_Bh(s),0.01
P_VSA_LogP_1,0.0
P_VSA_LogP_2,0.015
P_VSA_LogP_3,0.0
P_VSA_LogP_4,0.0
P_VSA_LogP_5,0.0
P_VSA_LogP_6,0.005
P_VSA_LogP_7,0.0
P_VSA_LogP_8,0.0
P_VSA_MR_1,0.0
P_VSA_MR_2,0.0
P_VSA_MR_3,0.0
P_VSA_MR_4,0.045
P_VSA_MR_5,0.0
P_VSA_MR_6,0.0
P_VSA_MR_7,0.495
P_VSA_MR_8,0.0
P_VSA_m_1,0.0
P_VSA_m_2,0.0
P_VSA_m_3,0.0
P_VSA_m_4,0.02
P_VSA_m_5,0.04
P_VSA_v_1,0.0
P_VSA_v_2,0.0
P_VSA_v_3,0.0
P_VSA_v_4,0.015
P_VSA_e_1,0.0
P_VSA_e_2,0.0
P_VSA_e_3,0.095
P_VSA_e_4,0.0
P_VSA_e_5,0.005
P_VSA_e_6,0.0
P_VSA_p_1,0.0
P_VSA_p_2,0.0
P_VSA_p_3,0.0
P_VSA_p_4,0.015
P_VSA_i_1,0.0
P_VSA_i_2,0.0
P_VSA_i_3,0.0
P_VSA_i_4,0.07
P_VSA_s_1,0.0
P_VSA_s_2,0.0
P_VSA_s_3,0.005
P_VSA_s_4,0.0
P_VSA_s_5,0.0
P_VSA_s_6,0.0
Eta_alpha,0.0
Eta_alpha_A,0.0
Eta_epsi,0.0
Eta_epsi_A,0.005
